purchase_order_id,product_id,supplier_id,quantity,lead_time_days,purchase_order_date
1816,78,41,172,33,2023-03-17 15:00:00
1817,28,29,326,14,2023-03-17 16:00:00
1818,183,13,97,24,2023-03-17 17:00:00
1819,155,14,122,1,2023-03-17 18:00:00
1820,125,6,187,16,2023-03-17 19:00:00
1821,138,16,178,21,2023-03-17 20:00:00
1822,57,8,1,27,2023-03-17 21:00:00
1823,156,41,122,30,2023-03-17 22:00:00
1824,74,12,183,4,2023-03-17 23:00:00
1825,151,3,64,31,2023-03-18 00:00:00
1826,176,21,7,12,2023-03-18 01:00:00
1827,196,43,149,17,2023-03-18 02:00:00
1828,179,18,66,37,2023-03-18 03:00:00
1829,99,2,40,39,2023-03-18 04:00:00
1830,130,37,88,33,2023-03-18 05:00:00
1831,92,31,197,28,2023-03-18 06:00:00
1832,27,36,256,12,2023-03-18 07:00:00
1833,83,36,199,1,2023-03-18 08:00:00
1834,96,30,455,8,2023-03-18 09:00:00
1835,30,9,405,18,2023-03-18 10:00:00
1836,133,43,176,17,2023-03-18 11:00:00
1837,184,5,42,26,2023-03-18 12:00:00
1838,20,19,378,14,2023-03-18 13:00:00
1839,139,24,447,11,2023-03-18 14:00:00
1840,11,19,239,17,2023-03-18 15:00:00
1841,151,37,484,4,2023-03-18 16:00:00
1842,189,48,32,15,2023-03-18 17:00:00
1843,16,29,258,1,2023-03-18 18:00:00
1844,81,8,319,31,2023-03-18 19:00:00
1845,130,41,140,17,2023-03-18 20:00:00
1846,133,21,388,23,2023-03-18 21:00:00
1847,17,31,293,32,2023-03-18 22:00:00
1848,199,13,31,3,2023-03-18 23:00:00
1849,181,42,494,5,2023-03-19 00:00:00
1850,140,40,13,34,2023-03-19 01:00:00
1851,158,10,323,22,2023-03-19 02:00:00
1852,70,39,481,9,2023-03-19 03:00:00
1853,121,11,183,19,2023-03-19 04:00:00
1854,9,41,185,22,2023-03-19 05:00:00
1855,200,29,486,35,2023-03-19 06:00:00
1856,111,28,36,6,2023-03-19 07:00:00
1857,72,37,297,16,2023-03-19 08:00:00
1858,176,30,190,3,2023-03-19 09:00:00
1859,165,29,433,18,2023-03-19 10:00:00
1860,77,50,407,24,2023-03-19 11:00:00
1861,73,42,45,26,2023-03-19 12:00:00
1862,20,13,436,23,2023-03-19 13:00:00
1863,92,7,79,2,2023-03-19 14:00:00
1864,76,33,249,19,2023-03-19 15:00:00
1865,179,36,495,37,2023-03-19 16:00:00
1866,137,26,221,39,2023-03-19 17:00:00
1867,94,13,344,26,2023-03-19 18:00:00
1868,144,17,424,2,2023-03-19 19:00:00
1869,62,2,79,18,2023-03-19 20:00:00
1870,83,27,369,32,2023-03-19 21:00:00
1871,8,14,37,17,2023-03-19 22:00:00
1872,120,24,449,28,2023-03-19 23:00:00
1873,75,42,89,25,2023-03-20 00:00:00
1874,49,48,379,24,2023-03-20 01:00:00
1875,94,41,395,25,2023-03-20 02:00:00
1876,187,21,491,6,2023-03-20 03:00:00
1877,158,44,127,14,2023-03-20 04:00:00
1878,29,31,165,1,2023-03-20 05:00:00
1879,9,43,61,9,2023-03-20 06:00:00
1880,111,9,91,39,2023-03-20 07:00:00
1881,114,46,176,29,2023-03-20 08:00:00
1882,17,47,369,1,2023-03-20 09:00:00
1883,121,1,66,8,2023-03-20 10:00:00
1884,193,37,236,6,2023-03-20 11:00:00
1885,99,31,360,5,2023-03-20 12:00:00
1886,86,15,389,19,2023-03-20 13:00:00
1887,50,18,175,10,2023-03-20 14:00:00
1888,106,19,377,19,2023-03-20 15:00:00
1889,149,14,174,19,2023-03-20 16:00:00
1890,186,22,353,34,2023-03-20 17:00:00
1891,156,49,340,13,2023-03-20 18:00:00
1892,159,28,297,9,2023-03-20 19:00:00
1893,39,9,493,15,2023-03-20 20:00:00
1894,50,13,312,27,2023-03-20 21:00:00
1895,59,1,52,30,2023-03-20 22:00:00
1896,2,28,388,20,2023-03-20 23:00:00
1897,132,28,471,26,2023-03-21 00:00:00
1898,114,15,465,23,2023-03-21 01:00:00
1899,148,37,355,3,2023-03-21 02:00:00
1900,130,2,69,8,2023-03-21 03:00:00
1901,15,27,344,17,2023-03-21 04:00:00
1902,128,29,243,32,2023-03-21 05:00:00
1903,33,45,200,1,2023-03-21 06:00:00
1904,42,41,62,7,2023-03-21 07:00:00
1905,175,36,187,12,2023-03-21 08:00:00
1906,103,17,450,12,2023-03-21 09:00:00
1907,197,43,102,33,2023-03-21 10:00:00
1908,170,39,282,16,2023-03-21 11:00:00
1909,12,18,456,13,2023-03-21 12:00:00
1910,107,35,409,38,2023-03-21 13:00:00
1911,185,25,241,9,2023-03-21 14:00:00
1912,114,39,317,37,2023-03-21 15:00:00
1913,165,47,358,33,2023-03-21 16:00:00
1914,159,7,139,15,2023-03-21 17:00:00
1915,100,25,140,8,2023-03-21 18:00:00
1916,135,12,299,14,2023-03-21 19:00:00
1917,169,10,416,14,2023-03-21 20:00:00
1918,75,8,486,23,2023-03-21 21:00:00
1919,118,22,166,16,2023-03-21 22:00:00
1920,29,21,243,9,2023-03-21 23:00:00
1921,89,6,98,8,2023-03-22 00:00:00
1922,173,46,71,1,2023-03-22 01:00:00
1923,124,46,279,36,2023-03-22 02:00:00
1924,191,3,258,7,2023-03-22 03:00:00
1925,95,4,309,2,2023-03-22 04:00:00
1926,149,36,439,30,2023-03-22 05:00:00
1927,136,32,127,7,2023-03-22 06:00:00
1928,155,3,267,6,2023-03-22 07:00:00
1929,183,32,33,20,2023-03-22 08:00:00
1930,42,11,484,5,2023-03-22 09:00:00
1931,154,39,193,12,2023-03-22 10:00:00
1932,3,27,473,13,2023-03-22 11:00:00
1933,5,10,211,38,2023-03-22 12:00:00
1934,15,5,185,6,2023-03-22 13:00:00
1935,179,3,59,8,2023-03-22 14:00:00
1936,63,16,170,14,2023-03-22 15:00:00
1937,119,19,137,15,2023-03-22 16:00:00
1938,107,50,427,29,2023-03-22 17:00:00
1939,178,19,395,11,2023-03-22 18:00:00
1940,30,30,243,23,2023-03-22 19:00:00
1941,78,35,20,19,2023-03-22 20:00:00
1942,66,12,448,1,2023-03-22 21:00:00
1943,198,47,210,15,2023-03-22 22:00:00
1944,111,17,271,16,2023-03-22 23:00:00
1945,126,13,82,20,2023-03-23 00:00:00
1946,115,9,455,36,2023-03-23 01:00:00
1947,188,7,146,27,2023-03-23 02:00:00
1948,137,22,328,22,2023-03-23 03:00:00
1949,165,26,368,33,2023-03-23 04:00:00
1950,114,42,233,9,2023-03-23 05:00:00
1951,57,3,438,4,2023-03-23 06:00:00
1952,69,6,85,30,2023-03-23 07:00:00
1953,174,33,198,6,2023-03-23 08:00:00
1954,40,20,359,27,2023-03-23 09:00:00
1955,79,17,316,9,2023-03-23 10:00:00
1956,187,19,179,28,2023-03-23 11:00:00
1957,11,31,34,4,2023-03-23 12:00:00
1958,56,44,420,1,2023-03-23 13:00:00
1959,86,35,256,37,2023-03-23 14:00:00
1960,13,43,261,10,2023-03-23 15:00:00
1961,100,48,71,33,2023-03-23 16:00:00
1962,67,41,448,17,2023-03-23 17:00:00
1963,153,11,63,15,2023-03-23 18:00:00
1964,124,25,330,37,2023-03-23 19:00:00
1965,167,8,91,37,2023-03-23 20:00:00
1966,136,27,485,16,2023-03-23 21:00:00
1967,41,21,36,11,2023-03-23 22:00:00
1968,113,20,137,7,2023-03-23 23:00:00
1969,26,10,76,3,2023-03-24 00:00:00
1970,172,42,199,18,2023-03-24 01:00:00
1971,36,50,198,8,2023-03-24 02:00:00
1972,110,2,283,34,2023-03-24 03:00:00
1973,161,20,323,28,2023-03-24 04:00:00
1974,3,22,49,10,2023-03-24 05:00:00
1975,133,41,228,34,2023-03-24 06:00:00
1976,194,23,495,21,2023-03-24 07:00:00
1977,36,16,104,35,2023-03-24 08:00:00
1978,100,10,224,32,2023-03-24 09:00:00
1979,132,46,122,14,2023-03-24 10:00:00
1980,30,43,320,37,2023-03-24 11:00:00
1981,48,2,376,32,2023-03-24 12:00:00
1982,176,33,239,22,2023-03-24 13:00:00
1983,26,11,183,23,2023-03-24 14:00:00
1984,74,39,169,38,2023-03-24 15:00:00
1985,13,2,390,20,2023-03-24 16:00:00
1986,93,27,426,31,2023-03-24 17:00:00
1987,125,25,299,16,2023-03-24 18:00:00
1988,124,32,196,30,2023-03-24 19:00:00
1989,138,22,178,13,2023-03-24 20:00:00
1990,148,8,278,17,2023-03-24 21:00:00
1991,122,19,298,19,2023-03-24 22:00:00
1992,179,29,430,3,2023-03-24 23:00:00
1993,191,9,266,20,2023-03-25 00:00:00
1994,189,10,124,36,2023-03-25 01:00:00
1995,20,43,369,19,2023-03-25 02:00:00
1996,130,15,137,24,2023-03-25 03:00:00
1997,8,35,65,33,2023-03-25 04:00:00
1998,164,33,343,28,2023-03-25 05:00:00
1999,97,17,369,21,2023-03-25 06:00:00
2000,96,1,422,10,2023-03-25 07:00:00
2001,37,25,97,11,2023-03-25 08:00:00
2002,23,7,168,38,2023-03-25 09:00:00
2003,99,2,25,19,2023-03-25 10:00:00
2004,196,45,103,24,2023-03-25 11:00:00
2005,46,34,77,38,2023-03-25 12:00:00
2006,169,27,412,39,2023-03-25 13:00:00
2007,116,7,201,2,2023-03-25 14:00:00
2008,195,28,231,18,2023-03-25 15:00:00
2009,29,30,367,19,2023-03-25 16:00:00
2010,196,11,369,36,2023-03-25 17:00:00
2011,175,49,445,5,2023-03-25 18:00:00
2012,3,25,325,5,2023-03-25 19:00:00
2013,24,31,308,33,2023-03-25 20:00:00
2014,65,31,201,2,2023-03-25 21:00:00
2015,174,9,216,16,2023-03-25 22:00:00
2016,152,6,416,21,2023-03-25 23:00:00
2017,167,8,371,4,2023-03-26 00:00:00
2018,124,48,80,37,2023-03-26 01:00:00
2019,91,34,240,18,2023-03-26 02:00:00
2020,94,28,334,7,2023-03-26 03:00:00
2021,160,41,184,11,2023-03-26 04:00:00
2022,132,22,449,28,2023-03-26 05:00:00
2023,191,15,100,14,2023-03-26 06:00:00
2024,150,2,375,22,2023-03-26 07:00:00
2025,154,5,26,22,2023-03-26 08:00:00
2026,145,48,260,9,2023-03-26 09:00:00
2027,74,14,189,35,2023-03-26 10:00:00
2028,68,7,492,12,2023-03-26 11:00:00
2029,55,41,423,2,2023-03-26 12:00:00
2030,133,42,282,13,2023-03-26 13:00:00
2031,92,45,67,29,2023-03-26 14:00:00
2032,7,39,186,13,2023-03-26 15:00:00
2033,81,15,331,2,2023-03-26 16:00:00
2034,131,41,390,22,2023-03-26 17:00:00
2035,134,3,299,30,2023-03-26 18:00:00
2036,175,31,309,31,2023-03-26 19:00:00
2037,125,32,59,36,2023-03-26 20:00:00
2038,82,43,445,5,2023-03-26 21:00:00
2039,127,13,260,12,2023-03-26 22:00:00
2040,186,19,87,34,2023-03-26 23:00:00
2041,120,11,126,25,2023-03-27 00:00:00
2042,44,37,162,11,2023-03-27 01:00:00
2043,76,26,229,18,2023-03-27 02:00:00
2044,86,22,357,18,2023-03-27 03:00:00
2045,45,34,316,3,2023-03-27 04:00:00
2046,171,27,318,14,2023-03-27 05:00:00
2047,189,45,297,20,2023-03-27 06:00:00
2048,6,20,388,14,2023-03-27 07:00:00
2049,142,9,6,36,2023-03-27 08:00:00
2050,148,11,339,38,2023-03-27 09:00:00
2051,34,29,498,23,2023-03-27 10:00:00
2052,148,36,443,8,2023-03-27 11:00:00
2053,125,10,87,19,2023-03-27 12:00:00
2054,67,14,32,39,2023-03-27 13:00:00
2055,140,46,139,21,2023-03-27 14:00:00
2056,109,18,249,1,2023-03-27 15:00:00
2057,64,43,337,22,2023-03-27 16:00:00
2058,85,27,483,24,2023-03-27 17:00:00
2059,164,50,461,32,2023-03-27 18:00:00
2060,124,12,139,15,2023-03-27 19:00:00
2061,76,39,367,5,2023-03-27 20:00:00
2062,11,37,142,39,2023-03-27 21:00:00
2063,56,18,344,31,2023-03-27 22:00:00
2064,30,46,260,29,2023-03-27 23:00:00
2065,22,4,469,18,2023-03-28 00:00:00
2066,98,38,267,25,2023-03-28 01:00:00
2067,22,25,383,37,2023-03-28 02:00:00
2068,170,18,237,19,2023-03-28 03:00:00
2069,146,31,180,13,2023-03-28 04:00:00
2070,28,23,374,11,2023-03-28 05:00:00
2071,80,43,499,37,2023-03-28 06:00:00
2072,1,7,152,30,2023-03-28 07:00:00
2073,116,3,198,28,2023-03-28 08:00:00
2074,104,32,185,29,2023-03-28 09:00:00
2075,56,49,5,29,2023-03-28 10:00:00
2076,182,15,7,6,2023-03-28 11:00:00
2077,197,40,299,30,2023-03-28 12:00:00
2078,178,40,268,17,2023-03-28 13:00:00
2079,124,6,139,14,2023-03-28 14:00:00
2080,29,5,349,37,2023-03-28 15:00:00
2081,90,8,436,27,2023-03-28 16:00:00
2082,19,18,209,15,2023-03-28 17:00:00
2083,1,41,260,17,2023-03-28 18:00:00
2084,155,3,263,32,2023-03-28 19:00:00
2085,81,19,448,34,2023-03-28 20:00:00
2086,95,48,442,36,2023-03-28 21:00:00
2087,130,43,354,14,2023-03-28 22:00:00
2088,4,41,82,14,2023-03-28 23:00:00
2089,7,17,191,6,2023-03-29 00:00:00
2090,103,50,371,27,2023-03-29 01:00:00
2091,114,15,206,10,2023-03-29 02:00:00
2092,110,21,404,7,2023-03-29 03:00:00
2093,159,15,467,4,2023-03-29 04:00:00
2094,139,45,246,38,2023-03-29 05:00:00
2095,174,34,207,25,2023-03-29 06:00:00
2096,32,20,308,5,2023-03-29 07:00:00
2097,9,42,131,5,2023-03-29 08:00:00
2098,153,32,108,7,2023-03-29 09:00:00
2099,154,36,270,16,2023-03-29 10:00:00
2100,194,43,285,5,2023-03-29 11:00:00
2101,152,21,163,26,2023-03-29 12:00:00
2102,31,38,260,36,2023-03-29 13:00:00
2103,86,47,278,30,2023-03-29 14:00:00
2104,163,31,154,33,2023-03-29 15:00:00
2105,150,37,168,15,2023-03-29 16:00:00
2106,177,50,356,32,2023-03-29 17:00:00
2107,198,47,6,27,2023-03-29 18:00:00
2108,98,43,383,1,2023-03-29 19:00:00
2109,116,26,74,25,2023-03-29 20:00:00
2110,53,1,260,26,2023-03-29 21:00:00
2111,122,31,17,37,2023-03-29 22:00:00
2112,78,22,402,14,2023-03-29 23:00:00
2113,20,42,474,16,2023-03-30 00:00:00
2114,117,33,430,4,2023-03-30 01:00:00
2115,147,27,228,31,2023-03-30 02:00:00
2116,96,32,198,37,2023-03-30 03:00:00
2117,69,15,248,36,2023-03-30 04:00:00
2118,93,41,3,15,2023-03-30 05:00:00
2119,66,4,137,14,2023-03-30 06:00:00
2120,170,31,187,6,2023-03-30 07:00:00
2121,189,22,79,20,2023-03-30 08:00:00
2122,73,39,373,32,2023-03-30 09:00:00
2123,148,49,3,11,2023-03-30 10:00:00
2124,100,12,68,9,2023-03-30 11:00:00
2125,188,33,265,28,2023-03-30 12:00:00
2126,145,20,151,16,2023-03-30 13:00:00
2127,147,46,58,23,2023-03-30 14:00:00
2128,107,30,410,22,2023-03-30 15:00:00
2129,70,28,170,9,2023-03-30 16:00:00
2130,7,10,218,25,2023-03-30 17:00:00
2131,92,28,352,24,2023-03-30 18:00:00
2132,146,3,104,14,2023-03-30 19:00:00
2133,40,11,271,39,2023-03-30 20:00:00
2134,32,8,283,19,2023-03-30 21:00:00
2135,157,2,42,9,2023-03-30 22:00:00
2136,146,30,248,32,2023-03-30 23:00:00
2137,158,36,142,20,2023-03-31 00:00:00
2138,141,31,337,10,2023-03-31 01:00:00
2139,79,36,100,9,2023-03-31 02:00:00
2140,181,46,278,23,2023-03-31 03:00:00
2141,139,46,14,15,2023-03-31 04:00:00
2142,53,9,443,31,2023-03-31 05:00:00
2143,61,29,84,5,2023-03-31 06:00:00
2144,9,7,85,17,2023-03-31 07:00:00
2145,177,4,396,4,2023-03-31 08:00:00
2146,62,49,76,33,2023-03-31 09:00:00
2147,123,47,86,33,2023-03-31 10:00:00
2148,139,46,397,27,2023-03-31 11:00:00
2149,124,28,165,32,2023-03-31 12:00:00
2150,150,24,322,15,2023-03-31 13:00:00
2151,23,22,468,22,2023-03-31 14:00:00
2152,98,9,369,10,2023-03-31 15:00:00
2153,189,28,383,36,2023-03-31 16:00:00
2154,169,3,147,33,2023-03-31 17:00:00
2155,56,49,311,3,2023-03-31 18:00:00
2156,3,43,92,13,2023-03-31 19:00:00
2157,62,21,384,1,2023-03-31 20:00:00
2158,174,31,235,12,2023-03-31 21:00:00
2159,36,11,245,18,2023-03-31 22:00:00
2160,30,7,26,16,2023-03-31 23:00:00
2161,124,11,313,7,2023-04-01 00:00:00
2162,72,21,191,3,2023-04-01 01:00:00
2163,97,13,313,22,2023-04-01 02:00:00
2164,74,5,112,2,2023-04-01 03:00:00
2165,9,19,281,4,2023-04-01 04:00:00
2166,180,6,154,36,2023-04-01 05:00:00
2167,163,29,307,38,2023-04-01 06:00:00
2168,182,48,85,26,2023-04-01 07:00:00
2169,15,27,264,30,2023-04-01 08:00:00
2170,14,37,192,5,2023-04-01 09:00:00
2171,15,3,362,14,2023-04-01 10:00:00
2172,114,36,38,19,2023-04-01 11:00:00
2173,194,6,489,12,2023-04-01 12:00:00
2174,126,19,84,36,2023-04-01 13:00:00
2175,61,21,444,12,2023-04-01 14:00:00
2176,106,34,109,33,2023-04-01 15:00:00
2177,41,48,449,10,2023-04-01 16:00:00
2178,62,12,33,24,2023-04-01 17:00:00
2179,7,29,468,38,2023-04-01 18:00:00
2180,57,32,366,10,2023-04-01 19:00:00
2181,183,12,223,20,2023-04-01 20:00:00
2182,190,48,240,23,2023-04-01 21:00:00
2183,71,44,65,25,2023-04-01 22:00:00
2184,116,44,433,26,2023-04-01 23:00:00
2185,98,2,62,13,2023-04-02 00:00:00
2186,168,6,487,12,2023-04-02 01:00:00
2187,58,48,419,11,2023-04-02 02:00:00
2188,85,45,80,2,2023-04-02 03:00:00
2189,182,36,482,16,2023-04-02 04:00:00
2190,6,18,52,6,2023-04-02 05:00:00
2191,177,40,80,32,2023-04-02 06:00:00
2192,106,20,33,32,2023-04-02 07:00:00
2193,122,29,185,39,2023-04-02 08:00:00
2194,128,50,133,5,2023-04-02 09:00:00
2195,117,44,436,33,2023-04-02 10:00:00
2196,42,7,266,30,2023-04-02 11:00:00
2197,51,46,452,2,2023-04-02 12:00:00
2198,70,27,6,32,2023-04-02 13:00:00
2199,94,8,200,22,2023-04-02 14:00:00
2200,126,4,359,34,2023-04-02 15:00:00
2201,2,8,145,30,2023-04-02 16:00:00
2202,124,6,46,24,2023-04-02 17:00:00
2203,68,45,269,38,2023-04-02 18:00:00
2204,171,48,200,17,2023-04-02 19:00:00
2205,98,2,348,33,2023-04-02 20:00:00
2206,90,41,65,39,2023-04-02 21:00:00
2207,161,11,15,30,2023-04-02 22:00:00
2208,114,35,19,14,2023-04-02 23:00:00
2209,122,8,42,39,2023-04-03 00:00:00
2210,48,49,353,6,2023-04-03 01:00:00
2211,12,50,232,5,2023-04-03 02:00:00
2212,141,49,490,27,2023-04-03 03:00:00
2213,177,25,323,2,2023-04-03 04:00:00
2214,191,35,99,31,2023-04-03 05:00:00
2215,198,48,69,1,2023-04-03 06:00:00
2216,177,29,45,39,2023-04-03 07:00:00
2217,73,13,353,23,2023-04-03 08:00:00
2218,165,44,402,20,2023-04-03 09:00:00
2219,108,11,426,8,2023-04-03 10:00:00
2220,151,26,480,20,2023-04-03 11:00:00
2221,9,45,122,24,2023-04-03 12:00:00
2222,100,30,321,34,2023-04-03 13:00:00
2223,184,32,432,17,2023-04-03 14:00:00
2224,98,8,419,27,2023-04-03 15:00:00
2225,197,5,238,22,2023-04-03 16:00:00
2226,21,44,366,25,2023-04-03 17:00:00
2227,110,30,370,6,2023-04-03 18:00:00
2228,105,50,398,13,2023-04-03 19:00:00
2229,45,3,298,20,2023-04-03 20:00:00
2230,126,20,492,1,2023-04-03 21:00:00
2231,190,27,51,39,2023-04-03 22:00:00
2232,36,1,411,22,2023-04-03 23:00:00
2233,77,45,145,10,2023-04-04 00:00:00
2234,116,19,477,19,2023-04-04 01:00:00
2235,188,2,420,17,2023-04-04 02:00:00
2236,89,45,334,10,2023-04-04 03:00:00
2237,3,38,333,13,2023-04-04 04:00:00
2238,186,47,354,24,2023-04-04 05:00:00
2239,65,43,67,16,2023-04-04 06:00:00
2240,46,43,233,23,2023-04-04 07:00:00
2241,168,12,125,32,2023-04-04 08:00:00
2242,93,45,77,36,2023-04-04 09:00:00
2243,74,30,458,14,2023-04-04 10:00:00
2244,59,41,66,7,2023-04-04 11:00:00
2245,185,46,466,23,2023-04-04 12:00:00
2246,21,48,433,28,2023-04-04 13:00:00
2247,152,50,60,30,2023-04-04 14:00:00
2248,52,9,47,10,2023-04-04 15:00:00
2249,16,16,400,14,2023-04-04 16:00:00
2250,53,13,156,18,2023-04-04 17:00:00
2251,99,32,396,30,2023-04-04 18:00:00
2252,123,26,180,15,2023-04-04 19:00:00
2253,124,39,17,9,2023-04-04 20:00:00
2254,96,17,8,9,2023-04-04 21:00:00
2255,101,45,334,28,2023-04-04 22:00:00
2256,88,3,237,16,2023-04-04 23:00:00
2257,176,36,384,9,2023-04-05 00:00:00
2258,87,27,280,33,2023-04-05 01:00:00
2259,188,33,380,38,2023-04-05 02:00:00
2260,47,34,111,39,2023-04-05 03:00:00
2261,25,17,382,8,2023-04-05 04:00:00
2262,80,28,192,25,2023-04-05 05:00:00
2263,141,11,414,36,2023-04-05 06:00:00
2264,114,18,386,28,2023-04-05 07:00:00
2265,113,39,121,1,2023-04-05 08:00:00
2266,168,14,283,30,2023-04-05 09:00:00
2267,26,44,312,30,2023-04-05 10:00:00
2268,36,29,248,7,2023-04-05 11:00:00
2269,40,26,261,34,2023-04-05 12:00:00
2270,45,22,275,22,2023-04-05 13:00:00
2271,66,33,275,17,2023-04-05 14:00:00
2272,186,25,87,26,2023-04-05 15:00:00
2273,117,48,203,6,2023-04-05 16:00:00
2274,17,5,414,24,2023-04-05 17:00:00
2275,182,34,333,16,2023-04-05 18:00:00
2276,20,5,72,7,2023-04-05 19:00:00
2277,13,39,439,6,2023-04-05 20:00:00
2278,143,49,449,17,2023-04-05 21:00:00
2279,2,17,34,33,2023-04-05 22:00:00
2280,189,8,222,14,2023-04-05 23:00:00
2281,8,38,89,21,2023-04-06 00:00:00
2282,169,2,4,3,2023-04-06 01:00:00
2283,193,34,393,1,2023-04-06 02:00:00
2284,74,16,153,29,2023-04-06 03:00:00
2285,121,10,240,20,2023-04-06 04:00:00
2286,32,15,80,3,2023-04-06 05:00:00
2287,40,42,64,7,2023-04-06 06:00:00
2288,58,10,430,20,2023-04-06 07:00:00
2289,182,46,230,24,2023-04-06 08:00:00
2290,175,41,110,33,2023-04-06 09:00:00
2291,83,2,100,19,2023-04-06 10:00:00
2292,174,26,476,34,2023-04-06 11:00:00
2293,103,1,388,5,2023-04-06 12:00:00
2294,83,34,37,1,2023-04-06 13:00:00
2295,136,9,430,4,2023-04-06 14:00:00
2296,143,25,446,30,2023-04-06 15:00:00
2297,71,9,365,30,2023-04-06 16:00:00
2298,191,42,70,15,2023-04-06 17:00:00
2299,125,17,1,36,2023-04-06 18:00:00
2300,28,38,324,33,2023-04-06 19:00:00
2301,164,21,497,20,2023-04-06 20:00:00
2302,90,20,44,14,2023-04-06 21:00:00
2303,123,28,354,17,2023-04-06 22:00:00
2304,66,27,464,23,2023-04-06 23:00:00
2305,44,50,14,24,2023-04-07 00:00:00
2306,3,2,438,29,2023-04-07 01:00:00
2307,182,30,452,5,2023-04-07 02:00:00
2308,190,26,315,24,2023-04-07 03:00:00
2309,131,47,51,38,2023-04-07 04:00:00
2310,102,11,63,30,2023-04-07 05:00:00
2311,19,32,474,6,2023-04-07 06:00:00
2312,190,38,122,9,2023-04-07 07:00:00
2313,25,4,57,25,2023-04-07 08:00:00
2314,127,37,171,12,2023-04-07 09:00:00
2315,62,20,156,10,2023-04-07 10:00:00
2316,52,15,131,12,2023-04-07 11:00:00
2317,181,1,24,28,2023-04-07 12:00:00
2318,124,9,358,3,2023-04-07 13:00:00
2319,17,43,475,7,2023-04-07 14:00:00
2320,111,21,104,17,2023-04-07 15:00:00
2321,91,20,231,7,2023-04-07 16:00:00
2322,71,8,287,3,2023-04-07 17:00:00
2323,130,19,195,39,2023-04-07 18:00:00
2324,6,29,394,11,2023-04-07 19:00:00
2325,3,20,407,13,2023-04-07 20:00:00
2326,39,45,209,7,2023-04-07 21:00:00
2327,37,42,46,27,2023-04-07 22:00:00
2328,8,11,288,18,2023-04-07 23:00:00
2329,60,25,165,1,2023-04-08 00:00:00
2330,182,7,222,30,2023-04-08 01:00:00
2331,170,46,329,14,2023-04-08 02:00:00
2332,13,44,178,33,2023-04-08 03:00:00
2333,27,2,243,2,2023-04-08 04:00:00
2334,122,12,153,5,2023-04-08 05:00:00
2335,187,26,36,16,2023-04-08 06:00:00
2336,166,29,36,38,2023-04-08 07:00:00
2337,192,13,33,16,2023-04-08 08:00:00
2338,78,13,178,23,2023-04-08 09:00:00
2339,82,12,245,22,2023-04-08 10:00:00
2340,138,35,225,19,2023-04-08 11:00:00
2341,140,30,421,1,2023-04-08 12:00:00
2342,151,40,222,8,2023-04-08 13:00:00
2343,128,44,428,33,2023-04-08 14:00:00
2344,41,32,395,9,2023-04-08 15:00:00
2345,176,13,10,10,2023-04-08 16:00:00
2346,66,47,111,1,2023-04-08 17:00:00
2347,106,38,72,24,2023-04-08 18:00:00
2348,17,24,356,6,2023-04-08 19:00:00
2349,92,23,160,5,2023-04-08 20:00:00
2350,17,29,497,14,2023-04-08 21:00:00
2351,107,14,207,5,2023-04-08 22:00:00
2352,126,26,127,29,2023-04-08 23:00:00
2353,141,42,345,2,2023-04-09 00:00:00
2354,178,48,238,5,2023-04-09 01:00:00
2355,89,33,2,14,2023-04-09 02:00:00
2356,183,40,496,36,2023-04-09 03:00:00
2357,111,15,409,19,2023-04-09 04:00:00
2358,125,32,487,6,2023-04-09 05:00:00
2359,42,12,166,7,2023-04-09 06:00:00
2360,86,20,91,33,2023-04-09 07:00:00
2361,22,4,286,15,2023-04-09 08:00:00
2362,141,7,183,29,2023-04-09 09:00:00
2363,190,12,72,11,2023-04-09 10:00:00
2364,117,6,282,28,2023-04-09 11:00:00
2365,145,20,496,12,2023-04-09 12:00:00
2366,36,17,357,11,2023-04-09 13:00:00
2367,133,26,351,21,2023-04-09 14:00:00
2368,83,21,306,21,2023-04-09 15:00:00
2369,76,25,30,19,2023-04-09 16:00:00
2370,133,28,89,30,2023-04-09 17:00:00
2371,44,2,159,34,2023-04-09 18:00:00
2372,147,36,440,39,2023-04-09 19:00:00
2373,197,19,148,16,2023-04-09 20:00:00
2374,137,43,127,3,2023-04-09 21:00:00
2375,5,44,117,28,2023-04-09 22:00:00
2376,153,37,236,5,2023-04-09 23:00:00
2377,27,13,138,27,2023-04-10 00:00:00
2378,62,30,437,34,2023-04-10 01:00:00
2379,15,31,243,24,2023-04-10 02:00:00
2380,66,3,435,19,2023-04-10 03:00:00
2381,94,4,31,21,2023-04-10 04:00:00
2382,16,47,72,9,2023-04-10 05:00:00
2383,126,27,235,25,2023-04-10 06:00:00
2384,32,13,392,24,2023-04-10 07:00:00
2385,92,14,151,12,2023-04-10 08:00:00
2386,176,43,157,24,2023-04-10 09:00:00
2387,159,4,4,15,2023-04-10 10:00:00
2388,23,14,172,24,2023-04-10 11:00:00
2389,139,45,356,22,2023-04-10 12:00:00
2390,31,11,246,25,2023-04-10 13:00:00
2391,8,6,233,18,2023-04-10 14:00:00
2392,46,1,163,20,2023-04-10 15:00:00
2393,136,50,482,23,2023-04-10 16:00:00
2394,11,14,181,3,2023-04-10 17:00:00
2395,33,38,241,26,2023-04-10 18:00:00
2396,158,40,227,39,2023-04-10 19:00:00
