inbound_id,purchase_order_id,product_id,quantity_received,received_date
1899,1899,165,372,2023-04-21 02:00:00
1900,1900,103,5,2023-04-12 03:00:00
1901,1901,192,262,2023-04-17 04:00:00
1902,1902,109,139,2023-04-19 05:00:00
1903,1903,90,271,2023-04-11 06:00:00
1904,1904,60,11,2023-04-01 07:00:00
1905,1905,149,188,2023-03-29 08:00:00
1906,1906,6,249,2023-04-01 09:00:00
1907,1907,69,280,2023-04-23 10:00:00
1908,1908,3,133,2023-03-22 11:00:00
1909,1909,63,317,2023-03-26 12:00:00
1910,1910,58,403,2023-04-10 13:00:00
1911,1911,162,347,2023-04-14 14:00:00
1912,1912,152,178,2023-04-12 15:00:00
1913,1913,15,267,2023-04-20 16:00:00
1914,1914,14,337,2023-04-09 17:00:00
1915,1915,38,97,2023-03-29 18:00:00
1916,1916,159,155,2023-04-11 19:00:00
1917,1917,109,157,2023-04-04 20:00:00
1918,1918,74,12,2023-03-22 21:00:00
1919,1919,105,70,2023-03-22 22:00:00
1920,1920,137,300,2023-04-14 23:00:00
1921,1921,81,29,2023-04-20 00:00:00
1922,1922,120,163,2023-04-28 01:00:00
1923,1923,154,303,2023-04-13 02:00:00
1924,1924,34,375,2023-04-08 03:00:00
1925,1925,166,268,2023-04-11 04:00:00
1926,1926,135,418,2023-03-30 05:00:00
1927,1927,143,213,2023-04-29 06:00:00
1928,1928,95,178,2023-04-24 07:00:00
1929,1929,35,368,2023-04-04 08:00:00
1930,1930,81,358,2023-03-29 09:00:00
1931,1931,155,266,2023-04-07 10:00:00
1932,1932,49,282,2023-04-08 11:00:00
1933,1933,107,126,2023-04-13 12:00:00
1934,1934,125,279,2023-04-26 13:00:00
1935,1935,62,227,2023-04-10 14:00:00
1936,1936,36,199,2023-04-24 15:00:00
1937,1937,119,273,2023-04-11 16:00:00
1938,1938,130,289,2023-04-01 17:00:00
1939,1939,133,179,2023-04-24 18:00:00
1940,1940,67,183,2023-04-04 19:00:00
1941,1941,78,304,2023-03-26 20:00:00
1942,1942,2,278,2023-04-10 21:00:00
1943,1943,5,207,2023-04-27 22:00:00
1944,1944,147,174,2023-04-14 23:00:00
1945,1945,177,130,2023-04-15 00:00:00
1946,1946,133,14,2023-04-29 01:00:00
1947,1947,98,248,2023-04-07 02:00:00
1948,1948,187,146,2023-04-05 03:00:00
1949,1949,33,219,2023-04-08 04:00:00
1950,1950,44,140,2023-04-04 05:00:00
1951,1951,186,236,2023-04-11 06:00:00
1952,1952,75,5,2023-04-13 07:00:00
1953,1953,112,201,2023-03-27 08:00:00
1954,1954,4,236,2023-04-12 09:00:00
1955,1955,176,73,2023-04-27 10:00:00
1956,1956,149,32,2023-03-29 11:00:00
1957,1957,131,348,2023-04-09 12:00:00
1958,1958,35,209,2023-04-22 13:00:00
1959,1959,66,177,2023-04-24 14:00:00
1960,1960,24,37,2023-04-29 15:00:00
1961,1961,161,408,2023-04-25 16:00:00
1962,1962,72,256,2023-04-13 17:00:00
1963,1963,124,27,2023-04-18 18:00:00
1964,1964,113,152,2023-04-05 19:00:00
1965,1965,8,191,2023-04-19 20:00:00
1966,1966,27,67,2023-03-25 21:00:00
1967,1967,185,205,2023-03-26 22:00:00
1968,1968,184,38,2023-04-10 23:00:00
1969,1969,190,215,2023-03-28 00:00:00
1970,1970,10,378,2023-04-25 01:00:00
1971,1971,199,441,2023-04-04 02:00:00
1972,1972,46,203,2023-03-30 03:00:00
1973,1973,180,160,2023-04-12 04:00:00
1974,1974,99,104,2023-03-27 05:00:00
1975,1975,124,251,2023-03-28 06:00:00
1976,1976,105,374,2023-03-28 07:00:00
1977,1977,145,260,2023-04-22 08:00:00
1978,1978,181,69,2023-04-01 09:00:00
1979,1979,104,322,2023-04-11 10:00:00
1980,1980,103,447,2023-04-28 11:00:00
1981,1981,117,102,2023-04-23 12:00:00
1982,1982,66,336,2023-04-21 13:00:00
1983,1983,25,112,2023-04-08 14:00:00
1984,1984,85,418,2023-03-25 15:00:00
1985,1985,178,67,2023-04-29 16:00:00
1986,1986,103,305,2023-04-08 17:00:00
1987,1987,28,234,2023-03-30 18:00:00
1988,1988,200,298,2023-04-01 19:00:00
1989,1989,153,251,2023-03-26 20:00:00
1990,1990,127,69,2023-03-26 21:00:00
1991,1991,84,197,2023-04-25 22:00:00
1992,1992,126,377,2023-04-10 23:00:00
1993,1993,52,396,2023-04-12 00:00:00
1994,1994,62,326,2023-04-18 01:00:00
1995,1995,171,363,2023-04-01 02:00:00
1996,1996,86,387,2023-04-03 03:00:00
1997,1997,99,132,2023-04-27 04:00:00
1998,1998,100,47,2023-03-29 05:00:00
1999,1999,166,425,2023-05-02 06:00:00
2000,2000,161,310,2023-04-29 07:00:00
2001,2001,172,363,2023-04-14 08:00:00
2002,2002,61,379,2023-04-27 09:00:00
2003,2003,89,86,2023-04-11 10:00:00
2004,2004,16,372,2023-04-10 11:00:00
2005,2005,95,79,2023-03-30 12:00:00
2006,2006,179,175,2023-03-27 13:00:00
2007,2007,79,226,2023-04-10 14:00:00
2008,2008,111,238,2023-03-26 15:00:00
2009,2009,94,353,2023-04-23 16:00:00
2010,2010,136,471,2023-04-22 17:00:00
2011,2011,143,14,2023-03-27 18:00:00
2012,2012,101,25,2023-04-22 19:00:00
2013,2013,60,372,2023-04-25 20:00:00
2014,2014,34,457,2023-04-22 21:00:00
2015,2015,124,239,2023-03-30 22:00:00
2016,2016,143,257,2023-04-01 23:00:00
2017,2017,94,427,2023-04-27 00:00:00
2018,2018,20,155,2023-03-31 01:00:00
2019,2019,106,85,2023-04-06 02:00:00
2020,2020,16,137,2023-04-11 03:00:00
2021,2021,163,291,2023-04-07 04:00:00
2022,2022,86,286,2023-04-06 05:00:00
2023,2023,80,106,2023-04-29 06:00:00
2024,2024,88,35,2023-04-12 07:00:00
2025,2025,115,249,2023-04-09 08:00:00
2026,2026,92,158,2023-04-04 09:00:00
2027,2027,43,94,2023-05-03 10:00:00
2028,2028,187,270,2023-04-08 11:00:00
2029,2029,105,108,2023-04-17 12:00:00
2030,2030,21,98,2023-04-07 13:00:00
2031,2031,44,105,2023-04-17 14:00:00
2032,2032,147,476,2023-03-28 15:00:00
2033,2033,14,345,2023-04-16 16:00:00
2034,2034,184,366,2023-04-06 17:00:00
2035,2035,84,184,2023-04-05 18:00:00
2036,2036,162,135,2023-05-04 19:00:00
2037,2037,8,338,2023-04-26 20:00:00
2038,2038,157,234,2023-04-05 21:00:00
2039,2039,112,184,2023-04-20 22:00:00
2040,2040,67,7,2023-03-28 23:00:00
2041,2041,58,225,2023-04-15 00:00:00
2042,2042,139,111,2023-04-08 01:00:00
2043,2043,90,81,2023-04-20 02:00:00
2044,2044,175,142,2023-04-10 03:00:00
2045,2045,155,145,2023-04-20 04:00:00
2046,2046,1,292,2023-03-30 05:00:00
2047,2047,66,20,2023-05-02 06:00:00
2048,2048,98,191,2023-04-09 07:00:00
2049,2049,97,258,2023-04-09 08:00:00
2050,2050,175,267,2023-04-30 09:00:00
2051,2051,52,64,2023-04-22 10:00:00
2052,2052,75,362,2023-04-14 11:00:00
2053,2053,190,156,2023-04-23 12:00:00
2054,2054,4,156,2023-04-21 13:00:00
2055,2055,155,69,2023-03-31 14:00:00
2056,2056,156,423,2023-04-08 15:00:00
2057,2057,92,382,2023-04-02 16:00:00
2058,2058,46,345,2023-04-26 17:00:00
2059,2059,10,80,2023-04-25 18:00:00
2060,2060,100,199,2023-04-14 19:00:00
2061,2061,27,102,2023-04-03 20:00:00
2062,2062,167,122,2023-04-13 21:00:00
2063,2063,1,403,2023-04-15 22:00:00
2064,2064,134,92,2023-04-16 23:00:00
2065,2065,153,207,2023-04-21 00:00:00
2066,2066,122,437,2023-04-26 01:00:00
2067,2067,66,30,2023-04-14 02:00:00
2068,2068,163,197,2023-04-06 03:00:00
2069,2069,68,249,2023-04-25 04:00:00
2070,2070,131,268,2023-04-20 05:00:00
2071,2071,80,372,2023-05-02 06:00:00
2072,2072,166,347,2023-04-16 07:00:00
2073,2073,40,62,2023-04-08 08:00:00
2074,2074,66,169,2023-04-29 09:00:00
2075,2075,24,302,2023-04-14 10:00:00
2076,2076,134,209,2023-04-23 11:00:00
2077,2077,85,318,2023-03-30 12:00:00
2078,2078,149,212,2023-04-14 13:00:00
2079,2079,57,428,2023-05-03 14:00:00
2080,2080,192,6,2023-04-19 15:00:00
2081,2081,99,97,2023-04-30 16:00:00
2082,2082,60,196,2023-03-31 17:00:00
2083,2083,56,280,2023-04-25 18:00:00
2084,2084,189,154,2023-04-18 19:00:00
2085,2085,88,343,2023-04-03 20:00:00
2086,2086,184,449,2023-04-09 21:00:00
2087,2087,140,44,2023-05-06 22:00:00
2088,2088,26,385,2023-03-31 23:00:00
2089,2089,66,110,2023-04-21 00:00:00
2090,2090,93,141,2023-04-02 01:00:00
2091,2091,80,405,2023-04-14 02:00:00
2092,2092,192,392,2023-04-09 03:00:00
2093,2093,34,41,2023-04-11 04:00:00
2094,2094,21,460,2023-04-27 05:00:00
2095,2095,122,85,2023-04-09 06:00:00
2096,2096,77,68,2023-04-06 07:00:00
2097,2097,20,30,2023-04-05 08:00:00
2098,2098,27,42,2023-05-06 09:00:00
2099,2099,196,129,2023-04-10 10:00:00
2100,2100,128,178,2023-04-20 11:00:00
2101,2101,38,196,2023-04-12 12:00:00
2102,2102,44,104,2023-03-30 13:00:00
2103,2103,183,326,2023-04-13 14:00:00
2104,2104,31,39,2023-04-22 15:00:00
2105,2105,165,204,2023-04-03 16:00:00
2106,2106,176,386,2023-04-11 17:00:00
2107,2107,73,70,2023-04-28 18:00:00
2108,2108,172,98,2023-03-30 19:00:00
2109,2109,23,40,2023-04-28 20:00:00
2110,2110,34,151,2023-04-21 21:00:00
2111,2111,196,57,2023-05-01 22:00:00
2112,2112,25,337,2023-04-13 23:00:00
2113,2113,109,4,2023-04-06 00:00:00
2114,2114,162,89,2023-04-09 01:00:00
2115,2115,146,332,2023-04-04 02:00:00
2116,2116,149,110,2023-05-07 03:00:00
2117,2117,5,363,2023-05-08 04:00:00
2118,2118,69,61,2023-05-03 05:00:00
2119,2119,65,272,2023-05-03 06:00:00
2120,2120,92,436,2023-05-04 07:00:00
2121,2121,200,5,2023-04-03 08:00:00
2122,2122,2,49,2023-05-01 09:00:00
2123,2123,15,384,2023-04-29 10:00:00
2124,2124,141,463,2023-04-15 11:00:00
2125,2125,183,88,2023-04-23 12:00:00
2126,2126,33,280,2023-04-30 13:00:00
2127,2127,97,298,2023-04-05 14:00:00
2128,2128,115,255,2023-04-13 15:00:00
2129,2129,125,361,2023-04-11 16:00:00
2130,2130,1,54,2023-04-07 17:00:00
2131,2131,17,452,2023-05-03 18:00:00
2132,2132,47,250,2023-04-05 19:00:00
2133,2133,189,100,2023-04-03 20:00:00
2134,2134,149,69,2023-04-10 21:00:00
2135,2135,30,80,2023-05-05 22:00:00
2136,2136,111,234,2023-05-08 23:00:00
2137,2137,117,208,2023-04-24 00:00:00
2138,2138,131,380,2023-04-20 01:00:00
2139,2139,150,398,2023-04-17 02:00:00
2140,2140,178,93,2023-05-03 03:00:00
2141,2141,94,211,2023-04-06 04:00:00
2142,2142,3,151,2023-04-09 05:00:00
2143,2143,138,329,2023-05-06 06:00:00
2144,2144,147,378,2023-04-16 07:00:00
2145,2145,131,363,2023-05-04 08:00:00
2146,2146,37,259,2023-04-25 09:00:00
2147,2147,37,336,2023-05-06 10:00:00
2148,2148,162,375,2023-04-07 11:00:00
2149,2149,38,73,2023-04-12 12:00:00
2150,2150,199,167,2023-05-01 13:00:00
2151,2151,196,325,2023-04-12 14:00:00
2152,2152,130,172,2023-04-08 15:00:00
2153,2153,78,79,2023-04-22 16:00:00
2154,2154,39,388,2023-04-12 17:00:00
2155,2155,11,353,2023-04-06 18:00:00
2156,2156,11,326,2023-04-30 19:00:00
2157,2157,82,280,2023-04-28 20:00:00
2158,2158,135,131,2023-04-25 21:00:00
2159,2159,59,7,2023-04-28 22:00:00
2160,2160,89,60,2023-04-15 23:00:00
2161,2161,70,236,2023-05-09 00:00:00
2162,2162,159,348,2023-04-17 01:00:00
2163,2163,46,143,2023-04-27 02:00:00
2164,2164,109,209,2023-04-12 03:00:00
2165,2165,70,69,2023-04-09 04:00:00
2166,2166,181,126,2023-05-08 05:00:00
2167,2167,35,353,2023-04-17 06:00:00
2168,2168,2,199,2023-05-06 07:00:00
2169,2169,155,118,2023-04-15 08:00:00
2170,2170,195,458,2023-04-15 09:00:00
2171,2171,68,33,2023-04-15 10:00:00
2172,2172,192,68,2023-04-30 11:00:00
2173,2173,142,56,2023-04-18 12:00:00
2174,2174,122,171,2023-04-09 13:00:00
2175,2175,111,16,2023-04-07 14:00:00
2176,2176,100,407,2023-04-03 15:00:00
2177,2177,135,174,2023-05-02 16:00:00
2178,2178,150,405,2023-05-02 17:00:00
2179,2179,115,33,2023-04-18 18:00:00
2180,2180,134,290,2023-04-14 19:00:00
2181,2181,33,270,2023-04-20 20:00:00
2182,2182,108,175,2023-05-03 21:00:00
2183,2183,135,185,2023-05-09 22:00:00
2184,2184,77,81,2023-04-26 23:00:00
2185,2185,128,224,2023-04-13 00:00:00
2186,2186,127,150,2023-05-08 01:00:00
2187,2187,69,16,2023-04-14 02:00:00
2188,2188,114,56,2023-04-05 03:00:00
2189,2189,90,188,2023-04-16 04:00:00
2190,2190,15,352,2023-05-03 05:00:00
2191,2191,101,398,2023-04-11 06:00:00
2192,2192,140,185,2023-04-17 07:00:00
2193,2193,33,61,2023-04-06 08:00:00
2194,2194,180,67,2023-04-05 09:00:00
2195,2195,18,326,2023-04-23 10:00:00
2196,2196,92,145,2023-05-10 11:00:00
2197,2197,5,40,2023-05-02 12:00:00
2198,2198,167,347,2023-04-18 13:00:00
2199,2199,171,77,2023-05-09 14:00:00
2200,2200,113,23,2023-04-11 15:00:00
2201,2201,179,427,2023-04-25 16:00:00
2202,2202,9,401,2023-04-17 17:00:00
2203,2203,78,132,2023-04-06 18:00:00
2204,2204,174,309,2023-04-16 19:00:00
2205,2205,23,132,2023-05-04 20:00:00
2206,2206,15,173,2023-04-21 21:00:00
2207,2207,88,206,2023-04-24 22:00:00
2208,2208,124,235,2023-04-30 23:00:00
2209,2209,27,173,2023-05-07 00:00:00
2210,2210,97,115,2023-04-09 01:00:00
2211,2211,121,140,2023-04-13 02:00:00
2212,2212,188,261,2023-04-27 03:00:00
2213,2213,193,20,2023-04-09 04:00:00
2214,2214,162,46,2023-04-08 05:00:00
2215,2215,111,425,2023-05-06 06:00:00
2216,2216,9,341,2023-04-07 07:00:00
2217,2217,118,289,2023-05-02 08:00:00
2218,2218,176,315,2023-04-07 09:00:00
2219,2219,23,266,2023-04-04 10:00:00
2220,2220,112,154,2023-05-05 11:00:00
2221,2221,163,424,2023-04-08 12:00:00
2222,2222,95,245,2023-04-06 13:00:00
2223,2223,110,256,2023-04-24 14:00:00
2224,2224,57,361,2023-04-09 15:00:00
2225,2225,16,25,2023-04-23 16:00:00
2226,2226,13,198,2023-04-26 17:00:00
2227,2227,157,368,2023-05-12 18:00:00
2228,2228,68,411,2023-04-16 19:00:00
2229,2229,155,182,2023-05-12 20:00:00
2230,2230,94,404,2023-04-29 21:00:00
2231,2231,194,181,2023-04-19 22:00:00
2232,2232,200,323,2023-04-12 23:00:00
2233,2233,50,327,2023-04-24 00:00:00
2234,2234,4,103,2023-04-19 01:00:00
2235,2235,78,326,2023-05-10 02:00:00
2236,2236,127,372,2023-04-06 03:00:00
2237,2237,186,259,2023-05-03 04:00:00
2238,2238,50,445,2023-04-27 05:00:00
2239,2239,142,263,2023-04-23 06:00:00
2240,2240,113,364,2023-04-21 07:00:00
2241,2241,62,293,2023-05-05 08:00:00
2242,2242,25,94,2023-04-26 09:00:00
2243,2243,123,56,2023-04-07 10:00:00
2244,2244,25,245,2023-05-13 11:00:00
2245,2245,106,39,2023-05-08 12:00:00
2246,2246,106,91,2023-04-06 13:00:00
2247,2247,131,260,2023-04-11 14:00:00
2248,2248,19,428,2023-04-12 15:00:00
2249,2249,145,363,2023-04-17 16:00:00
2250,2250,104,167,2023-04-30 17:00:00
2251,2251,194,40,2023-04-07 18:00:00
2252,2252,143,323,2023-04-08 19:00:00
2253,2253,183,416,2023-04-28 20:00:00
2254,2254,182,238,2023-04-22 21:00:00
2255,2255,197,160,2023-04-26 22:00:00
2256,2256,198,173,2023-04-05 23:00:00
2257,2257,72,145,2023-05-14 00:00:00
2258,2258,85,298,2023-04-17 01:00:00
2259,2259,149,120,2023-04-08 02:00:00
2260,2260,165,328,2023-04-22 03:00:00
2261,2261,109,41,2023-05-11 04:00:00
2262,2262,76,196,2023-04-15 05:00:00
2263,2263,25,286,2023-04-23 06:00:00
2264,2264,70,425,2023-04-30 07:00:00
2265,2265,5,241,2023-04-14 08:00:00
2266,2266,7,102,2023-04-09 09:00:00
2267,2267,54,83,2023-05-04 10:00:00
2268,2268,120,179,2023-04-18 11:00:00
2269,2269,117,21,2023-04-16 12:00:00
2270,2270,40,149,2023-04-22 13:00:00
2271,2271,73,250,2023-04-29 14:00:00
2272,2272,178,241,2023-05-01 15:00:00
2273,2273,125,147,2023-05-14 16:00:00
2274,2274,198,388,2023-04-18 17:00:00
2275,2275,6,425,2023-04-23 18:00:00
2276,2276,128,94,2023-04-24 19:00:00
2277,2277,78,171,2023-04-25 20:00:00
2278,2278,155,80,2023-04-23 21:00:00
2279,2279,200,246,2023-05-14 22:00:00
2280,2280,63,35,2023-05-08 23:00:00
2281,2281,60,9,2023-04-27 00:00:00
2282,2282,64,329,2023-05-11 01:00:00
2283,2283,174,134,2023-04-22 02:00:00
2284,2284,153,40,2023-04-30 03:00:00
2285,2285,106,341,2023-05-07 04:00:00
2286,2286,43,364,2023-04-14 05:00:00
2287,2287,161,355,2023-04-16 06:00:00
2288,2288,83,167,2023-04-07 07:00:00
2289,2289,101,266,2023-04-13 08:00:00
2290,2290,15,353,2023-04-22 09:00:00
2291,2291,102,157,2023-04-28 10:00:00
2292,2292,99,54,2023-04-14 11:00:00
2293,2293,53,176,2023-05-09 12:00:00
2294,2294,164,86,2023-04-16 13:00:00
2295,2295,16,308,2023-05-15 14:00:00
2296,2296,166,242,2023-05-12 15:00:00
2297,2297,157,370,2023-05-10 16:00:00
2298,2298,59,182,2023-04-08 17:00:00
2299,2299,53,278,2023-04-30 18:00:00
2300,2300,6,33,2023-04-28 19:00:00
2301,2301,49,8,2023-04-23 20:00:00
2302,2302,107,380,2023-04-30 21:00:00
2303,2303,141,312,2023-04-25 22:00:00
2304,2304,110,305,2023-04-23 23:00:00
2305,2305,182,271,2023-05-09 00:00:00
2306,2306,115,331,2023-04-23 01:00:00
2307,2307,151,36,2023-04-27 02:00:00
2308,2308,129,140,2023-04-11 03:00:00
2309,2309,81,135,2023-04-25 04:00:00
2310,2310,31,343,2023-05-02 05:00:00
2311,2311,158,283,2023-04-30 06:00:00
2312,2312,190,131,2023-04-13 07:00:00
2313,2313,174,52,2023-04-15 08:00:00
2314,2314,93,364,2023-05-11 09:00:00
2315,2315,190,219,2023-05-04 10:00:00
2316,2316,164,189,2023-05-04 11:00:00
2317,2317,87,146,2023-04-27 12:00:00
2318,2318,141,203,2023-05-01 13:00:00
2319,2319,115,40,2023-04-09 14:00:00
2320,2320,97,186,2023-05-01 15:00:00
2321,2321,16,372,2023-04-17 16:00:00
2322,2322,138,187,2023-04-18 17:00:00
2323,2323,94,375,2023-04-17 18:00:00
2324,2324,114,428,2023-04-18 19:00:00
2325,2325,17,80,2023-04-25 20:00:00
2326,2326,143,67,2023-04-21 21:00:00
2327,2327,52,288,2023-05-06 22:00:00
2328,2328,42,158,2023-04-12 23:00:00
2329,2329,54,149,2023-04-14 00:00:00
2330,2330,50,357,2023-04-25 01:00:00
2331,2331,88,441,2023-05-01 02:00:00
2332,2332,167,273,2023-05-01 03:00:00
2333,2333,57,380,2023-05-13 04:00:00
2334,2334,88,379,2023-04-20 05:00:00
2335,2335,63,365,2023-04-30 06:00:00
2336,2336,45,124,2023-05-06 07:00:00
2337,2337,183,416,2023-04-24 08:00:00
2338,2338,148,266,2023-05-13 09:00:00
2339,2339,43,118,2023-05-16 10:00:00
2340,2340,49,228,2023-04-13 11:00:00
2341,2341,3,16,2023-05-07 12:00:00
2342,2342,128,372,2023-04-23 13:00:00
2343,2343,50,282,2023-04-11 14:00:00
2344,2344,86,76,2023-04-13 15:00:00
2345,2345,7,177,2023-05-07 16:00:00
2346,2346,137,185,2023-04-18 17:00:00
2347,2347,101,13,2023-04-14 18:00:00
2348,2348,71,215,2023-04-21 19:00:00
2349,2349,21,387,2023-04-29 20:00:00
2350,2350,59,104,2023-05-02 21:00:00
2351,2351,78,123,2023-04-16 22:00:00
2352,2352,39,152,2023-04-30 23:00:00
2353,2353,142,296,2023-04-16 00:00:00
2354,2354,168,272,2023-05-11 01:00:00
2355,2355,160,151,2023-05-14 02:00:00
2356,2356,186,368,2023-04-20 03:00:00
2357,2357,73,22,2023-04-25 04:00:00
2358,2358,197,476,2023-04-19 05:00:00
2359,2359,155,147,2023-05-14 06:00:00
2360,2360,194,431,2023-05-05 07:00:00
2361,2361,92,167,2023-04-24 08:00:00
2362,2362,144,10,2023-04-12 09:00:00
2363,2363,78,266,2023-05-16 10:00:00
2364,2364,156,399,2023-04-27 11:00:00
2365,2365,50,268,2023-05-18 12:00:00
2366,2366,69,124,2023-05-04 13:00:00
2367,2367,35,21,2023-04-19 14:00:00
2368,2368,71,362,2023-05-11 15:00:00
2369,2369,137,106,2023-04-21 16:00:00
2370,2370,101,86,2023-04-14 17:00:00
2371,2371,180,378,2023-05-03 18:00:00
2372,2372,167,113,2023-04-20 19:00:00
2373,2373,86,56,2023-04-10 20:00:00
2374,2374,184,28,2023-05-16 21:00:00
2375,2375,100,17,2023-05-11 22:00:00
2376,2376,54,427,2023-04-21 23:00:00
2377,2377,60,352,2023-04-21 00:00:00
2378,2378,13,403,2023-05-19 01:00:00
2379,2379,12,384,2023-05-08 02:00:00
2380,2380,48,99,2023-05-18 03:00:00
2381,2381,86,217,2023-05-15 04:00:00
2382,2382,102,211,2023-04-28 05:00:00
2383,2383,118,325,2023-05-13 06:00:00
2384,2384,19,336,2023-05-19 07:00:00
2385,2385,188,218,2023-05-08 08:00:00
2386,2386,55,325,2023-04-24 09:00:00
2387,2387,128,178,2023-05-16 10:00:00
2388,2388,185,52,2023-05-13 11:00:00
2389,2389,119,143,2023-04-12 12:00:00
2390,2390,143,92,2023-05-01 13:00:00
2391,2391,109,382,2023-04-29 14:00:00
2392,2392,178,168,2023-04-14 15:00:00
2393,2393,160,265,2023-04-27 16:00:00
2394,2394,60,69,2023-05-03 17:00:00
2395,2395,120,346,2023-05-03 18:00:00
2396,2396,104,74,2023-04-15 19:00:00
2397,2397,31,342,2023-05-12 20:00:00
2398,2398,42,92,2023-05-18 21:00:00
2399,2399,49,326,2023-04-18 22:00:00
2400,2400,182,357,2023-04-17 23:00:00
2401,2401,62,155,2023-04-13 00:00:00
2402,2402,124,246,2023-05-11 01:00:00
2403,2403,86,379,2023-05-04 02:00:00
2404,2404,109,328,2023-04-23 03:00:00
2405,2405,102,315,2023-05-09 04:00:00
2406,2406,17,367,2023-05-06 05:00:00
2407,2407,60,97,2023-04-23 06:00:00
2408,2408,198,107,2023-04-30 07:00:00
2409,2409,158,99,2023-05-11 08:00:00
2410,2410,120,295,2023-04-27 09:00:00
2411,2411,115,111,2023-05-01 10:00:00
2412,2412,171,366,2023-04-15 11:00:00
2413,2413,131,320,2023-05-06 12:00:00
2414,2414,11,52,2023-04-17 13:00:00
2415,2415,43,195,2023-05-17 14:00:00
2416,2416,184,207,2023-04-14 15:00:00
2417,2417,17,392,2023-05-20 16:00:00
2418,2418,189,86,2023-04-19 17:00:00
2419,2419,154,246,2023-05-04 18:00:00
2420,2420,171,172,2023-05-14 19:00:00
2421,2421,159,179,2023-05-14 20:00:00
2422,2422,176,448,2023-04-21 21:00:00
2423,2423,186,260,2023-04-15 22:00:00
2424,2424,112,300,2023-05-17 23:00:00
2425,2425,127,226,2023-05-08 00:00:00
2426,2426,162,294,2023-05-01 01:00:00
2427,2427,182,334,2023-05-16 02:00:00
2428,2428,139,99,2023-05-11 03:00:00
2429,2429,98,183,2023-05-01 04:00:00
2430,2430,196,320,2023-04-21 05:00:00
2431,2431,83,103,2023-04-15 06:00:00
2432,2432,152,123,2023-04-22 07:00:00
2433,2433,51,293,2023-05-11 08:00:00
2434,2434,104,168,2023-05-08 09:00:00
2435,2435,86,43,2023-05-10 10:00:00
2436,2436,150,202,2023-05-10 11:00:00
2437,2437,78,185,2023-05-12 12:00:00
2438,2438,107,74,2023-05-09 13:00:00
2439,2439,64,5,2023-04-25 14:00:00
2440,2440,117,355,2023-05-05 15:00:00
2441,2441,133,235,2023-04-23 16:00:00
2442,2442,39,262,2023-05-15 17:00:00
2443,2443,159,143,2023-05-16 18:00:00
2444,2444,94,392,2023-04-29 19:00:00
2445,2445,9,272,2023-04-22 20:00:00
2446,2446,173,270,2023-04-20 21:00:00
2447,2447,86,54,2023-05-19 22:00:00
2448,2448,111,385,2023-04-29 23:00:00
2449,2449,185,370,2023-05-05 00:00:00
2450,2450,67,234,2023-05-19 01:00:00
2451,2451,151,359,2023-04-19 02:00:00
2452,2452,101,353,2023-05-09 03:00:00
2453,2453,105,202,2023-05-20 04:00:00
2454,2454,14,200,2023-04-17 05:00:00
2455,2455,157,249,2023-05-21 06:00:00
2456,2456,179,353,2023-05-17 07:00:00
2457,2457,106,425,2023-05-19 08:00:00
2458,2458,80,236,2023-04-21 09:00:00
2459,2459,117,264,2023-04-19 10:00:00
2460,2460,121,321,2023-05-08 11:00:00
2461,2461,86,390,2023-04-24 12:00:00
2462,2462,116,89,2023-04-25 13:00:00
2463,2463,145,141,2023-04-26 14:00:00
2464,2464,81,256,2023-05-10 15:00:00
2465,2465,30,356,2023-04-21 16:00:00
2466,2466,143,375,2023-05-06 17:00:00
2467,2467,92,11,2023-05-19 18:00:00
2468,2468,193,404,2023-05-06 19:00:00
2469,2469,97,463,2023-05-13 20:00:00
2470,2470,180,6,2023-05-09 21:00:00
2471,2471,109,457,2023-05-12 22:00:00
2472,2472,58,258,2023-05-17 23:00:00
2473,2473,31,332,2023-04-24 00:00:00
2474,2474,20,107,2023-04-26 01:00:00
2475,2475,163,199,2023-05-17 02:00:00
2476,2476,58,255,2023-04-30 03:00:00
2477,2477,104,333,2023-05-22 04:00:00
2478,2478,112,267,2023-05-12 05:00:00
2479,2479,87,119,2023-04-20 06:00:00
2480,2480,26,171,2023-04-29 07:00:00
2481,2481,70,308,2023-05-04 08:00:00
2482,2482,157,86,2023-05-19 09:00:00
2483,2483,49,7,2023-04-30 10:00:00
2484,2484,44,454,2023-05-18 11:00:00
2485,2485,65,437,2023-05-10 12:00:00
2486,2486,181,227,2023-05-14 13:00:00
2487,2487,56,10,2023-04-20 14:00:00
2488,2488,134,152,2023-04-24 15:00:00
2489,2489,173,152,2023-04-20 16:00:00
2490,2490,58,368,2023-05-14 17:00:00
2491,2491,105,15,2023-05-05 18:00:00
2492,2492,7,72,2023-04-18 19:00:00
2493,2493,197,337,2023-04-19 20:00:00
2494,2494,76,163,2023-05-01 21:00:00
2495,2495,189,406,2023-05-05 22:00:00
2496,2496,113,374,2023-05-23 23:00:00
2497,2497,43,323,2023-04-27 00:00:00
2498,2498,96,402,2023-04-22 01:00:00
2499,2499,148,279,2023-04-25 02:00:00
2500,2500,198,200,2023-05-11 03:00:00
