sales_order_id,product_id,quantity_sold,sales_order_date,customer_name,status
2831,198,2,2023-05-07,Customer 485,Cancelled
2832,174,80,2023-07-17,Customer 238,Shipped
2833,163,62,2023-10-08,Customer 423,Shipped
2834,124,21,2023-09-13,Customer 296,Cancelled
2835,118,38,2023-07-19,Customer 282,Delivered
2836,56,30,2023-08-11,Customer 344,Cancelled
2837,34,75,2023-12-12,Customer 191,Pending
2838,141,90,2023-05-02,Customer 268,Pending
2839,87,96,2023-10-03,Customer 42,Cancelled
2840,80,72,2023-07-29,Customer 171,Cancelled
2841,42,36,2023-11-27,Customer 211,Cancelled
2842,115,85,2023-08-21,Customer 467,Delivered
2843,149,90,2023-08-05,Customer 466,Cancelled
2844,9,29,2023-09-26,Customer 215,Shipped
2845,65,70,2023-07-12,Customer 345,Pending
2846,199,3,2023-07-26,Customer 495,Pending
2847,110,47,2023-06-27,Customer 416,Cancelled
2848,175,5,2023-10-09,Customer 213,Pending
2849,164,73,2023-10-07,Customer 248,Cancelled
2850,4,63,2023-05-08,Customer 9,Shipped
2851,91,80,2023-07-27,Customer 172,Delivered
2852,129,82,2023-01-21,Customer 69,Cancelled
2853,26,16,2023-11-30,Customer 103,Shipped
2854,128,88,2023-08-26,Customer 460,Shipped
2855,21,84,2023-08-22,Customer 94,Delivered
2856,24,20,2023-01-02,Customer 167,Cancelled
2857,93,65,2023-02-09,Customer 260,Pending
2858,119,52,2023-01-17,Customer 41,Cancelled
2859,189,39,2023-07-01,Customer 40,Delivered
2860,4,40,2023-10-16,Customer 456,Pending
2861,13,73,2023-03-24,Customer 142,Delivered
2862,106,33,2023-06-11,Customer 226,Shipped
2863,41,42,2023-03-12,Customer 346,Cancelled
2864,171,28,2023-08-05,Customer 493,Shipped
2865,73,1,2023-02-09,Customer 480,Pending
2866,28,67,2023-07-16,Customer 5,Cancelled
2867,39,47,2023-11-13,Customer 396,Shipped
2868,20,45,2023-05-28,Customer 446,Cancelled
2869,62,20,2023-12-06,Customer 89,Cancelled
2870,136,92,2023-05-09,Customer 3,Cancelled
2871,89,59,2023-07-04,Customer 497,Cancelled
2872,105,38,2023-11-12,Customer 494,Pending
2873,190,87,2023-06-05,Customer 469,Pending
2874,128,44,2023-09-09,Customer 461,Pending
2875,182,67,2023-01-20,Customer 299,Delivered
2876,24,60,2023-07-25,Customer 461,Cancelled
2877,51,87,2023-06-10,Customer 227,Delivered
2878,43,94,2023-04-04,Customer 375,Delivered
2879,47,8,2023-06-01,Customer 339,Shipped
2880,82,73,2023-11-09,Customer 118,Pending
2881,67,6,2023-12-04,Customer 130,Delivered
2882,63,54,2023-03-24,Customer 72,Shipped
2883,155,15,2023-10-17,Customer 473,Delivered
2884,165,82,2023-12-12,Customer 121,Pending
2885,146,16,2023-12-05,Customer 475,Pending
2886,142,26,2023-10-05,Customer 435,Shipped
2887,120,95,2023-09-12,Customer 215,Shipped
2888,4,31,2023-08-23,Customer 76,Cancelled
2889,170,67,2023-02-06,Customer 130,Delivered
2890,40,38,2023-12-19,Customer 459,Shipped
2891,60,4,2023-03-14,Customer 258,Shipped
2892,40,96,2023-01-23,Customer 280,Pending
2893,13,2,2023-11-26,Customer 371,Pending
2894,127,1,2023-12-25,Customer 137,Pending
2895,5,20,2023-09-09,Customer 428,Delivered
2896,48,80,2023-06-18,Customer 344,Delivered
2897,13,8,2023-10-10,Customer 154,Shipped
2898,161,67,2023-05-24,Customer 358,Shipped
2899,168,65,2023-09-05,Customer 394,Shipped
2900,194,31,2023-01-21,Customer 51,Delivered
2901,129,6,2023-03-28,Customer 240,Pending
2902,186,94,2023-12-23,Customer 269,Cancelled
2903,132,90,2023-11-12,Customer 184,Cancelled
2904,6,46,2023-01-17,Customer 15,Cancelled
2905,62,93,2023-07-08,Customer 40,Shipped
2906,155,1,2023-08-11,Customer 161,Cancelled
2907,95,15,2023-01-26,Customer 66,Shipped
2908,154,49,2023-04-25,Customer 288,Pending
2909,136,24,2023-05-16,Customer 172,Delivered
2910,189,20,2023-01-23,Customer 6,Pending
2911,31,80,2023-05-24,Customer 269,Shipped
2912,55,69,2023-01-08,Customer 482,Delivered
2913,153,22,2023-06-24,Customer 56,Delivered
2914,142,17,2023-03-29,Customer 164,Delivered
2915,191,46,2023-12-03,Customer 306,Pending
2916,5,57,2023-10-03,Customer 458,Delivered
2917,20,86,2023-11-28,Customer 265,Cancelled
2918,179,67,2023-03-19,Customer 44,Delivered
2919,179,81,2023-08-26,Customer 450,Cancelled
2920,111,16,2023-08-09,Customer 382,Cancelled
2921,33,81,2023-05-14,Customer 148,Cancelled
2922,42,22,2023-03-30,Customer 485,Cancelled
2923,68,70,2023-04-10,Customer 315,Shipped
2924,147,37,2023-06-11,Customer 206,Cancelled
2925,29,40,2023-11-17,Customer 147,Shipped
2926,190,92,2023-12-26,Customer 103,Cancelled
2927,181,3,2023-06-16,Customer 189,Pending
2928,185,26,2023-10-10,Customer 270,Shipped
2929,198,47,2023-10-18,Customer 324,Pending
2930,167,25,2023-05-04,Customer 375,Pending
2931,131,7,2023-08-11,Customer 62,Shipped
2932,71,68,2023-05-22,Customer 278,Delivered
2933,69,88,2023-02-10,Customer 70,Delivered
2934,26,45,2023-05-24,Customer 54,Cancelled
2935,13,94,2023-05-20,Customer 444,Shipped
2936,105,14,2023-12-17,Customer 273,Pending
2937,155,84,2023-10-25,Customer 339,Delivered
2938,148,86,2023-01-12,Customer 275,Cancelled
2939,135,62,2023-02-20,Customer 395,Pending
2940,126,91,2023-12-23,Customer 452,Shipped
2941,187,99,2023-02-02,Customer 82,Delivered
2942,13,94,2023-09-17,Customer 459,Shipped
2943,113,96,2023-08-14,Customer 115,Cancelled
2944,132,67,2023-09-07,Customer 355,Shipped
2945,163,8,2023-04-09,Customer 377,Cancelled
2946,94,74,2023-11-08,Customer 459,Pending
2947,168,74,2023-02-22,Customer 32,Cancelled
2948,166,35,2023-09-26,Customer 487,Cancelled
2949,107,85,2023-09-16,Customer 8,Delivered
2950,70,5,2023-03-16,Customer 209,Pending
2951,189,50,2023-11-13,Customer 463,Delivered
2952,83,56,2023-03-26,Customer 303,Delivered
2953,87,99,2023-07-12,Customer 413,Delivered
2954,180,40,2023-06-13,Customer 494,Delivered
2955,45,95,2023-03-06,Customer 350,Cancelled
2956,155,98,2023-12-20,Customer 139,Cancelled
2957,156,2,2023-02-23,Customer 419,Cancelled
2958,128,37,2023-11-24,Customer 290,Cancelled
2959,174,61,2023-10-07,Customer 219,Delivered
2960,57,91,2023-06-30,Customer 326,Pending
2961,175,23,2023-05-28,Customer 487,Delivered
2962,28,34,2023-12-18,Customer 199,Cancelled
2963,152,43,2023-04-03,Customer 265,Delivered
2964,99,12,2023-09-10,Customer 386,Delivered
2965,136,3,2023-04-20,Customer 263,Shipped
2966,82,87,2023-07-23,Customer 334,Shipped
2967,140,95,2023-06-25,Customer 230,Cancelled
2968,88,12,2023-01-16,Customer 114,Delivered
2969,86,66,2023-08-26,Customer 349,Cancelled
2970,114,20,2023-11-14,Customer 76,Cancelled
2971,103,49,2023-11-04,Customer 412,Delivered
2972,81,14,2023-05-09,Customer 146,Pending
2973,150,65,2023-02-23,Customer 58,Cancelled
2974,38,27,2023-11-17,Customer 157,Shipped
2975,129,24,2023-03-20,Customer 132,Shipped
2976,73,73,2023-10-07,Customer 233,Pending
2977,197,21,2023-05-27,Customer 438,Shipped
2978,172,85,2023-07-24,Customer 129,Shipped
2979,71,3,2023-02-04,Customer 128,Cancelled
2980,87,23,2023-12-30,Customer 455,Pending
2981,89,48,2023-03-28,Customer 322,Delivered
2982,42,17,2023-10-18,Customer 24,Shipped
2983,129,56,2023-10-02,Customer 453,Pending
2984,61,47,2023-06-02,Customer 198,Delivered
2985,7,47,2023-02-04,Customer 350,Shipped
2986,187,46,2023-09-28,Customer 437,Pending
2987,73,38,2023-05-23,Customer 50,Cancelled
2988,167,58,2023-04-16,Customer 175,Cancelled
2989,52,75,2023-10-28,Customer 88,Shipped
2990,95,87,2023-11-24,Customer 102,Delivered
2991,107,22,2023-04-28,Customer 213,Cancelled
2992,70,56,2023-05-19,Customer 483,Delivered
2993,57,4,2023-03-25,Customer 272,Shipped
2994,48,98,2023-06-03,Customer 312,Shipped
2995,131,23,2023-09-24,Customer 134,Delivered
2996,79,23,2023-05-19,Customer 270,Pending
2997,131,40,2023-01-24,Customer 84,Shipped
2998,196,49,2023-08-17,Customer 333,Cancelled
2999,80,98,2023-02-17,Customer 478,Delivered
3000,32,69,2023-11-06,Customer 164,Cancelled
